index,label,text
54362,0,guidance business asset roll relief hs self assessment helpsheet
54362,0,guidance business asset roll relief hs self assessment helpsheet
73793,0,india uber india service way par fake cancellation charges wrong destinations
73793,0,india uber india service way par fake cancellation charges wrong destinations
73793,0,india uber india service way par fake cancellation charges wrong destinations
13319,0,blue hell calling commercials title match wrestlemania actual fu
13319,0,blue hell calling commercials title match wrestlemania actual fu
13319,0,blue hell calling commercials title match wrestlemania actual fu
32751,0,severe thunderstorm warning including carthage tn south carthage tn gordonsville tn pm cdt
32751,0,severe thunderstorm warning including carthage tn south carthage tn gordonsville tn pm cdt
32751,0,severe thunderstorm warning including carthage tn south carthage tn gordonsville tn pm cdt
25621,0,discussing rejected pitch serialized podcast gay alabaman horologist penchant
25621,0,discussing rejected pitch serialized podcast gay alabaman horologist penchant
25621,0,discussing rejected pitch serialized podcast gay alabaman horologist penchant
35464,0,sunny day first g amp patio would still rather skiing
35464,0,sunny day first g amp patio would still rather skiing
35464,0,sunny day first g amp patio would still rather skiing
74107,0,person like said would make cute couple friend
74107,0,person like said would make cute couple friend
74107,0,person like said would make cute couple friend
45542,0,fifa soccer sony playstation case manual region version
45542,0,fifa soccer sony playstation case manual region version
45542,0,fifa soccer sony playstation case manual region version
18944,0,figure get worse wouldecided actually pau attention boys music lol
18944,0,figure get worse wouldecided actually pau attention boys music lol
18944,0,figure get worse wouldecided actually pau attention boys music lol
44778,1,another long day amp got ignore loser paypigs tomorrow payday amp owe tribute findomme
44778,1,another long day amp got ignore loser paypigs tomorrow payday amp owe tribute findomme
44778,1,another long day amp got ignore loser paypigs tomorrow payday amp owe tribute findomme
67276,0,mindsets kill best ideas gt lt entrepreneur business careeradvice careertips rt
67276,0,mindsets kill best ideas gt lt entrepreneur business careeradvice careertips rt
67276,0,mindsets kill best ideas gt lt entrepreneur business careeradvice careertips rt
3860,1,wouldon hate kpop like pissing
3860,1,wouldon hate kpop like pissing
3860,1,wouldon hate kpop like pissing
83781,1,tchu hate shy b need help bc tolerance extroverts shares struggle
83781,1,tchu hate shy b need help bc tolerance extroverts shares struggle
83781,1,tchu hate shy b need help bc tolerance extroverts shares struggle
54965,0,gah quit yelling freaking stress bad heart trying kill
54965,0,gah quit yelling freaking stress bad heart trying kill
54965,0,gah quit yelling freaking stress bad heart trying kill
83345,0,becton sorry maybe relationship damned let usomeone talk bad girl
83345,0,becton sorry maybe relationship damned let usomeone talk bad girl
83345,0,becton sorry maybe relationship damned let usomeone talk bad girl
70629,0,va gen assembly fix arepeatedly refuse pass bills actually deter
70629,0,va gen assembly fix arepeatedly refuse pass bills actually deter
70629,0,va gen assembly fix arepeatedly refuse pass bills actually deter
20054,1,retweeted dansch mt america better safer vipers
20054,1,retweeted dansch mt america better safer vipers
20054,1,retweeted dansch mt america better safer vipers
67774,0,dejan lovren criticises barkley failing apologise challenge news sport
67774,0,dejan lovren criticises barkley failing apologise challenge news sport
67774,0,dejan lovren criticises barkley failing apologise challenge news sport
6360,0,really bad attitude pissed
6360,0,really bad attitude pissed
6360,0,really bad attitude pissed
22601,0,well first foremost dido hadefine credible bebecause really decides isources going resonate
22601,0,well first foremost dido hadefine credible bebecause really decides isources going resonate
22601,0,well first foremost dido hadefine credible bebecause really decides isources going resonate
25693,0,smaller one connects sky box internet hadon sub pretty useless cannot get boxsets catchup
25693,0,smaller one connects sky box internet hadon sub pretty useless cannot get boxsets catchup
25693,0,smaller one connects sky box internet hadon sub pretty useless cannot get boxsets catchup
60704,0,yogi taken much media attention even senior leaders bjp feeling bit insecure h
60704,0,yogi taken much media attention even senior leaders bjp feeling bit insecure h
60704,0,yogi taken much media attention even senior leaders bjp feeling bit insecure h
32594,0,trump repeatedly obama attack syria cnn via
32594,0,trump repeatedly obama attack syria cnn via
32594,0,trump repeatedly obama attack syria cnn via
35599,0,war power buhari noisemaker lack words describe speaker dogara boils anger post nigeria
35599,0,war power buhari noisemaker lack words describe speaker dogara boils anger post nigeria
35599,0,war power buhari noisemaker lack words describe speaker dogara boils anger post nigeria
19631,0,excellent article always marcos please write educate people bridge act senate bill
19631,0,excellent article always marcos please write educate people bridge act senate bill
19631,0,excellent article always marcos please write educate people bridge act senate bill
35409,0,podcast westworld shoot projectionist first two via r westworld
35409,0,podcast westworld shoot projectionist first two via r westworld
35409,0,podcast westworld shoot projectionist first two via r westworld
23179,0,kian egan jodi albert expecting third child
23179,0,kian egan jodi albert expecting third child
23179,0,kian egan jodi albert expecting third child
9611,1,women brains women vaginas idiot made managed misogynistic transpho
9611,1,women brains women vaginas idiot made managed misogynistic transpho
9611,1,women brains women vaginas idiot made managed misogynistic transpho
70574,0,still bummed get picture people working venue exactly
70574,0,still bummed get picture people working venue exactly
70574,0,still bummed get picture people working venue exactly
10098,0,everyone follows lauren swear always ugly pictures posts
10098,0,everyone follows lauren swear always ugly pictures posts
10098,0,everyone follows lauren swear always ugly pictures posts
67415,0,low lifes need others companionship gutter isame level classless men low intellig
67415,0,low lifes need others companionship gutter isame level classless men low intellig
67415,0,low lifes need others companionship gutter isame level classless men low intellig
39020,0,walk rocky point pine barrens preserve lunch moe beautiful day
39020,0,walk rocky point pine barrens preserve lunch moe beautiful day
39020,0,walk rocky point pine barrens preserve lunch moe beautiful day
38645,0,boo people call trump racist wanting build wall crack illegal immigration snowflakes
